date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:09:17	1795252/1795252	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:43:15%20GMT	http://ophysics.com/images/closedair3.gif	C:/My%20Web%20Sites/final/ophysics.com/images/closedair3.gif	(from http://ophysics.com/waves8.html)
02:09:26	763330/763330	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:42:59%20GMT	http://ophysics.com/images/doppler.gif	C:/My%20Web%20Sites/final/ophysics.com/images/doppler.gif	(from http://ophysics.com/waves11.html)
02:09:32	27973/27973	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:34%20GMT	http://ophysics.com/images/thumbs/l1thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l1thumb.jpg	(from http://ophysics.com/l.html)
02:09:37	28291/28291	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:28%20GMT	http://ophysics.com/images/thumbs/l2thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l2thumb.jpg	(from http://ophysics.com/l.html)
02:09:42	25695/25695	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:21%20GMT	http://ophysics.com/images/thumbs/l3thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l3thumb.jpg	(from http://ophysics.com/l.html)
02:09:47	23845/23845	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:24%20GMT	http://ophysics.com/images/thumbs/l4thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l4thumb.jpg	(from http://ophysics.com/l.html)
02:09:54	38326/38326	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:16%20GMT	http://ophysics.com/images/thumbs/l5thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l5thumb.jpg	(from http://ophysics.com/l.html)
02:09:58	20116/20116	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202019%2020:44:18%20GMT	http://ophysics.com/images/thumbs/l5bthumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l5bthumb.jpg	(from http://ophysics.com/l.html)
02:10:04	32685/32685	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:37%20GMT	http://ophysics.com/images/thumbs/l6thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l6thumb.jpg	(from http://ophysics.com/l.html)
02:10:09	26286/26286	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:31%20GMT	http://ophysics.com/images/thumbs/l7thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l7thumb.jpg	(from http://ophysics.com/l.html)
02:10:10	1026150/1026150	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:43:00%20GMT	http://ophysics.com/images/sos.gif	C:/My%20Web%20Sites/final/ophysics.com/images/sos.gif	(from http://ophysics.com/waves11.html)
02:10:13	21715/21715	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:15%20GMT	http://ophysics.com/images/thumbs/l8thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l8thumb.jpg	(from http://ophysics.com/l.html)
02:10:15	27134/27134	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:22%20GMT	http://ophysics.com/images/thumbs/l9thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l9thumb.jpg	(from http://ophysics.com/l.html)
02:10:17	26714/26714	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:35%20GMT	http://ophysics.com/images/thumbs/l10thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l10thumb.jpg	(from http://ophysics.com/l.html)
02:10:21	29790/29790	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:29%20GMT	http://ophysics.com/images/thumbs/l11thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l11thumb.jpg	(from http://ophysics.com/l.html)
02:10:22	28393/28393	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:23%20GMT	http://ophysics.com/images/thumbs/l12thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l12thumb.jpg	(from http://ophysics.com/l.html)
02:10:26	29341/29341	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:16%20GMT	http://ophysics.com/images/thumbs/l13thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l13thumb.jpg	(from http://ophysics.com/l.html)
02:10:27	24923/24923	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:25%20GMT	http://ophysics.com/images/thumbs/l14thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l14thumb.jpg	(from http://ophysics.com/l.html)
02:10:31	23608/23608	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:17%20GMT	http://ophysics.com/images/thumbs/l15thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l15thumb.jpg	(from http://ophysics.com/l.html)
02:10:31	21743/21743	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:21%20GMT	http://ophysics.com/images/thumbs/l15bthumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l15bthumb.jpg	(from http://ophysics.com/l.html)
02:10:35	25197/25197	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:40%20GMT	http://ophysics.com/images/thumbs/l16thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l16thumb.jpg	(from http://ophysics.com/l.html)
02:10:36	26230/26230	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:32%20GMT	http://ophysics.com/images/thumbs/l17thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l17thumb.jpg	(from http://ophysics.com/l.html)
02:10:38	12101/12101	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:37%20GMT	http://ophysics.com/images/thumbs/l19thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l19thumb.jpg	(from http://ophysics.com/l.html)
02:10:39	26437/26437	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:20%20GMT	http://ophysics.com/images/thumbs/l18thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l18thumb.jpg	(from http://ophysics.com/l.html)
02:10:43	30319/30319	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:19%20GMT	http://ophysics.com/images/thumbs/l20thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l20thumb.jpg	(from http://ophysics.com/l.html)
02:10:45	24850/24850	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:38%20GMT	http://ophysics.com/images/thumbs/em1thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/em1thumb.jpg	(from http://ophysics.com/em.html)
02:10:45	8493/8493	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:23%20GMT	http://ophysics.com/images/thumbs/em1athumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/em1athumb.jpg	(from http://ophysics.com/em.html)
02:10:48	13848/13848	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:35%20GMT	http://ophysics.com/images/thumbs/em2athumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/em2athumb.jpg	(from http://ophysics.com/em.html)
02:10:50	26346/26346	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:16%20GMT	http://ophysics.com/images/thumbs/em2thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/em2thumb.jpg	(from http://ophysics.com/em.html)
02:10:53	29634/29634	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:24%20GMT	http://ophysics.com/images/thumbs/em3thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/em3thumb.jpg	(from http://ophysics.com/em.html)
02:10:56	36014/36014	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:21%20GMT	http://ophysics.com/images/thumbs/em4thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/em4thumb.jpg	(from http://ophysics.com/em.html)
02:10:58	28449/28449	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:25%20GMT	http://ophysics.com/images/thumbs/em4athumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/em4athumb.jpg	(from http://ophysics.com/em.html)
02:11:00	23596/23596	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:28%20GMT	http://ophysics.com/images/thumbs/em5thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/em5thumb.jpg	(from http://ophysics.com/em.html)
02:11:04	30340/30340	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:33%20GMT	http://ophysics.com/images/thumbs/em6thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/em6thumb.jpg	(from http://ophysics.com/em.html)
02:11:05	26329/26329	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:40%20GMT	http://ophysics.com/images/thumbs/em7thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/em7thumb.jpg	(from http://ophysics.com/em.html)
02:11:10	28720/28720	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:18%20GMT	http://ophysics.com/images/thumbs/em9thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/em9thumb.jpg	(from http://ophysics.com/em.html)
02:11:16	29921/29921	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:17%20GMT	http://ophysics.com/images/thumbs/em10thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/em10thumb.jpg	(from http://ophysics.com/em.html)
02:11:22	110752/110752	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:11%20GMT	http://ophysics.com/images/mag3d.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/mag3d.jpg	(from http://ophysics.com/em.html)
02:11:22	35448/35448	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:17%20GMT	http://ophysics.com/images/thumbs/em11thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/em11thumb.jpg	(from http://ophysics.com/em.html)
02:11:27	24916/24916	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:26%20GMT	http://ophysics.com/images/thumbs/r1athumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/r1athumb.jpg	(from http://ophysics.com/r.html)
02:11:28	26818/26818	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:35%20GMT	http://ophysics.com/images/thumbs/r1thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/r1thumb.jpg	(from http://ophysics.com/r.html)
02:11:31	23954/23954	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:27%20GMT	http://ophysics.com/images/thumbs/r2thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/r2thumb.jpg	(from http://ophysics.com/r.html)
02:11:33	26478/26478	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:20%20GMT	http://ophysics.com/images/thumbs/r3thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/r3thumb.jpg	(from http://ophysics.com/r.html)
02:11:35	26147/26147	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:25%20GMT	http://ophysics.com/images/thumbs/r4thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/r4thumb.jpg	(from http://ophysics.com/r.html)
02:11:37	25773/25773	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:17%20GMT	http://ophysics.com/images/thumbs/r5thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/r5thumb.jpg	(from http://ophysics.com/r.html)
02:11:41	25164/25164	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:37%20GMT	http://ophysics.com/images/thumbs/r6thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/r6thumb.jpg	(from http://ophysics.com/r.html)
02:11:41	21101/21101	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:31%20GMT	http://ophysics.com/images/thumbs/r7thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/r7thumb.jpg	(from http://ophysics.com/r.html)
02:11:45	25185/25185	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:16%20GMT	http://ophysics.com/images/thumbs/r8thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/r8thumb.jpg	(from http://ophysics.com/r.html)
02:11:46	24490/24490	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:23%20GMT	http://ophysics.com/images/thumbs/r9thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/r9thumb.jpg	(from http://ophysics.com/r.html)
02:11:48	8812/8812	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:28%20GMT	http://ophysics.com/images/thumbs/r10thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/r10thumb.jpg	(from http://ophysics.com/r.html)
02:11:49	22237/22237	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Mar%202025%2020:50:14%20GMT	http://ophysics.com/images/thumbs/r9athumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/r9athumb.jpg	(from http://ophysics.com/r.html)
02:11:50	10806/10806	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Mar%202025%2016:27:29%20GMT	http://ophysics.com/images/thumbs/r11thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/r11thumb.jpg	(from http://ophysics.com/r.html)
02:11:51	13144/13144	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:01%20GMT	http://ophysics.com/r2old.html	C:/My%20Web%20Sites/final/ophysics.com/r2old.html	(from http://ophysics.com/r2.html)
02:11:51	7907/7907	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Mar%202025%2021:30:10%20GMT	http://ophysics.com/images/thumbs/r12thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/r12thumb.jpg	(from http://ophysics.com/r.html)
02:11:56	27085/27085	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:14%20GMT	http://ophysics.com/images/thumbs/fl1thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/fl1thumb.jpg	(from http://ophysics.com/fl.html)
02:11:56	25913/25913	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:36%20GMT	http://ophysics.com/images/thumbs/fl2thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/fl2thumb.jpg	(from http://ophysics.com/fl.html)
02:11:59	15945/15945	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Mar%202025%2020:58:53%20GMT	http://ophysics.com/images/thumbs/fl3thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/fl3thumb.jpg	(from http://ophysics.com/fl.html)
02:11:59	17796/17796	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Mar%202025%2021:40:10%20GMT	http://ophysics.com/images/thumbs/fl4thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/fl4thumb.jpg	(from http://ophysics.com/fl.html)
02:12:02	14348/14348	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Mar%202025%2015:42:20%20GMT	http://ophysics.com/images/thumbs/fl5thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/fl5thumb.jpg	(from http://ophysics.com/fl.html)
02:12:03	16317/16317	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:13%20GMT	http://ophysics.com/images/thumbs/m1thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/m1thumb.jpg	(from http://ophysics.com/m.html)
02:12:05	17245/17245	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:34%20GMT	http://ophysics.com/images/thumbs/m2thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/m2thumb.jpg	(from http://ophysics.com/m.html)
02:12:06	1127909/1127909	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:43:07%20GMT	http://ophysics.com/images/boom.gif	C:/My%20Web%20Sites/final/ophysics.com/images/boom.gif	(from http://ophysics.com/waves11.html)
02:12:08	31049/31049	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:25%20GMT	http://ophysics.com/images/thumbs/t1thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/t1thumb.jpg	(from http://ophysics.com/t.html)
02:12:08	23633/23633	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:32%20GMT	http://ophysics.com/images/thumbs/t2thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/t2thumb.jpg	(from http://ophysics.com/t.html)
02:12:11	29174/29174	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:39%20GMT	http://ophysics.com/images/thumbs/t3thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/t3thumb.jpg	(from http://ophysics.com/t.html)
02:12:12	23544/23544	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:30%20GMT	http://ophysics.com/images/thumbs/t4thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/t4thumb.jpg	(from http://ophysics.com/t.html)
02:12:13	24519/24519	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:33%20GMT	http://ophysics.com/images/thumbs/fs1thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/fs1thumb.jpg	(from http://ophysics.com/fs.html)
02:12:15	20112/20112	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:31%20GMT	http://ophysics.com/images/thumbs/fs2thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/fs2thumb.jpg	(from http://ophysics.com/fs.html)
02:12:19	43308/43308	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:31%20GMT	http://ophysics.com/images/thumbs/fs3thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/fs3thumb.jpg	(from http://ophysics.com/fs.html)
02:12:20	34591/34591	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:40%20GMT	http://ophysics.com/images/thumbs/fs5thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/fs5thumb.jpg	(from http://ophysics.com/fs.html)
02:12:22	12546/12546	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:23%20GMT	http://ophysics.com/images/thumbs/fs6thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/fs6thumb.jpg	(from http://ophysics.com/fs.html)
02:12:25	74053/74053	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:40%20GMT	http://ophysics.com/images/thumbs/fs4thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/fs4thumb.jpg	(from http://ophysics.com/fs.html)
02:12:26	32884/32884	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:23%20GMT	http://ophysics.com/images/thumbs/fs7thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/fs7thumb.jpg	(from http://ophysics.com/fs.html)
02:12:27	27815/27815	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:29%20GMT	http://ophysics.com/images/thumbs/fs8thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/fs8thumb.jpg	(from http://ophysics.com/fs.html)
02:12:29	14058/14058	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:26%20GMT	http://ophysics.com/images/thumbs/fs10thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/fs10thumb.jpg	(from http://ophysics.com/fs.html)
02:12:29	29277/29277	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:29%20GMT	http://ophysics.com/images/thumbs/fs9thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/fs9thumb.jpg	(from http://ophysics.com/fs.html)
02:12:30	92629/92629	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://ajax.googleapis.com/ajax/libs/jquery/1.9.1/jquery.min.js	C:/My%20Web%20Sites/final/ajax.googleapis.com/ajax/libs/jquery/1.9.1/jquery.min.js	(from http://ophysics.com/)
02:12:30	17976/17976	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Mar%202025%2020:58:53%20GMT	http://ophysics.com/images/thumbs/fs11thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/fs11thumb.jpg	(from http://ophysics.com/fs.html)
02:12:31	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2012%20Nov%202025%2018:12:30%20GMT	http://ophysics.com/images/thumbs/f1thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/f1thumb.jpg	(from http://ophysics.com/f.html)
02:12:31	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2012%20Nov%202025%2018:12:31%20GMT	http://ophysics.com/images/thumbs/f2thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/f2thumb.jpg	(from http://ophysics.com/f.html)
02:12:31	104549/104549	URF---	200	added ('OK%20(cached)')	image/png		https://douwe.com/projects/visited/world.png?selected=EG,TZ,ZA,AZ,BD,CN,HK,ID,IN,JP,MY,PK,SG,TH,TR,UZ,VN,BE,CH,DE,DK,ES,FI,FR,GB,GR,IE,LV,NL,NO,PL,RU,SE,UA,AE,IR,IQ,CA,MX,US,AU,NZ,AR,BR,CL,CO,PE,MN,MA,NA,SD,KE,CZ,IT,TN,KZ,SA,TW,AT,ZA,PH	C:/My%20Web%20Sites/final/douwe.com/projects/visited/worldc784.png	(from http://ophysics.com/)
02:12:32	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2012%20Nov%202025%2018:12:31%20GMT	http://ophysics.com/images/thumbs/f3thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/f3thumb.jpg	(from http://ophysics.com/f.html)
02:12:32	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2012%20Nov%202025%2018:12:32%20GMT	http://ophysics.com/js/binaural.js	C:/My%20Web%20Sites/final/ophysics.com/js/binaural.js	(from http://ophysics.com/waves10.html)
02:12:33	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2012%20Nov%202025%2018:12:32%20GMT	http://ophysics.com/images/doppler.gif	C:/My%20Web%20Sites/final/ophysics.com/images/doppler.gif	(from http://ophysics.com/waves11.html)
02:12:33	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2012%20Nov%202025%2018:12:33%20GMT	http://ophysics.com/images/sos.gif	C:/My%20Web%20Sites/final/ophysics.com/images/sos.gif	(from http://ophysics.com/waves11.html)
02:12:33	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2012%20Nov%202025%2018:12:33%20GMT	http://ophysics.com/images/boom.gif	C:/My%20Web%20Sites/final/ophysics.com/images/boom.gif	(from http://ophysics.com/waves11.html)
02:12:34	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2012%20Nov%202025%2018:12:33%20GMT	http://ophysics.com/images/thumbs/l1thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l1thumb.jpg	(from http://ophysics.com/l.html)
02:12:34	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2012%20Nov%202025%2018:12:34%20GMT	http://ophysics.com/images/thumbs/l2thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l2thumb.jpg	(from http://ophysics.com/l.html)
02:12:34	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2012%20Nov%202025%2018:12:34%20GMT	http://ophysics.com/images/thumbs/l3thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l3thumb.jpg	(from http://ophysics.com/l.html)
02:12:35	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2012%20Nov%202025%2018:12:34%20GMT	http://ophysics.com/images/thumbs/l4thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l4thumb.jpg	(from http://ophysics.com/l.html)
02:12:35	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2012%20Nov%202025%2018:12:34%20GMT	http://ophysics.com/images/thumbs/l5thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l5thumb.jpg	(from http://ophysics.com/l.html)
02:12:35	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2012%20Nov%202025%2018:12:35%20GMT	http://ophysics.com/images/thumbs/l5bthumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l5bthumb.jpg	(from http://ophysics.com/l.html)
02:12:35	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2012%20Nov%202025%2018:12:35%20GMT	http://ophysics.com/images/thumbs/l6thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l6thumb.jpg	(from http://ophysics.com/l.html)
02:12:36	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2012%20Nov%202025%2018:12:35%20GMT	http://ophysics.com/images/thumbs/l7thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/l7thumb.jpg	(from http://ophysics.com/l.html)
